id,y
4224,0.6209417015197705
4225,0.4724994337744904
4226,0.48842001779125804
4227,0.13244746899766757
4228,0.2790004578458319
4229,0.10693608667753594
4230,0.4513783774411287
4231,0.32239548475711505
4232,0.8853129686555233
4233,0.8433811536812671
4234,0.09185574956722085
4235,0.23907154290616975
4236,0.20370412392346618
4237,0.5051643188613605
4238,0.5994302329047954
4239,0.3123764953302593
4240,0.39394379135664853
4241,0.1492160636383612
4242,0.18987205835076526
4243,0.15993402795331738
4244,0.12111929247409303
4245,0.0883635046725168
4246,0.2590207776423166
4247,0.06820489182707137
4248,0.05114184660568913
4249,0.20012446040181708
4250,0.13535343403912767
4251,0.1466547400440847
4252,0.22678613803796166
4253,0.12758875324863317
4254,0.7768921488437265
4255,0.38177329364540835
4256,0.9014574353097459
4257,0.7781827826774914
4258,0.1013807657148334
4259,0.31419368968335976
4260,0.06263261193651354
4261,0.07733847957170333
4262,0.631557141862467
4263,0.8774597984533313
4264,0.7665517438107011
4265,0.1211243263199923
4266,0.8135509557660457
4267,0.09282341272035925
4268,0.1297459745825701
4269,0.576937208437123
4270,0.21509896549682775
4271,0.34890022878786636
4272,0.5962161899059303
4273,0.1631090450357687
4274,0.07957540703274144
4275,0.24490257751704114
4276,0.8642658419635015
4277,0.27157748717845553
4278,0.1916264249640471
4279,0.14458295527294804
4280,0.11558443533335165
4281,0.10849185409222632
4282,0.7529698607974223
4283,0.8152221661839332
4284,0.2599910741123182
4285,0.629999976394208
4286,0.16203137235466972
4287,0.21916025896532357
4288,0.20013619414445896
4289,0.1874886394196376
4290,0.11135796012172595
4291,0.5922251557594019
4292,0.4702932132183899
4293,0.09155780084862718
4294,0.199848630570114
4295,0.10020321511794857
4296,0.4393404156443939
4297,0.5712930615685005
4298,0.11012401792385397
4299,0.3117085964101459
4300,0.13828576445925925
4301,0.6238713964984869
4302,0.04806009599317909
4303,0.2608318247092769
4304,0.15965383611622827
4305,0.09717003013248353
4306,0.15590081322950966
4307,0.4623329247423716
4308,0.09351936464006096
4309,0.2580597664629563
4310,0.19060789930912234
4311,0.3582044638032928
4312,0.1728943922011358
4313,0.3389933883774036
4314,0.22545031723125408
4315,0.6568812682606832
4316,0.43186778048642993
4317,0.6880411535341361
4318,0.10633921039844378
4319,0.1697467516443728
4320,0.6692029334125902
4321,0.14629822462880893
4322,0.055688023522205254
4323,0.16539301447449342
4324,0.8069552664684413
4325,0.31032585505484916
4326,0.23928588787160132
4327,0.5604942621844754
4328,0.8418591341708098
4329,0.3331101792557373
4330,0.14046535976990782
4331,0.1163306041237799
4332,0.20999035730934437
4333,0.6909554201119165
4334,0.31400601798511185
4335,0.19801234313216187
4336,0.12576627345311825
4337,0.20963966033773748
4338,0.6103057257372612
4339,0.24650265650341238
4340,0.12493944740592026
4341,0.7791268342527754
4342,0.1258483819125732
4343,0.49395317666378563
4344,0.2216418187726049
4345,0.19430027521313167
4346,0.1962587609315961
4347,0.24558304256900396
4348,0.2553588271762983
4349,0.13821995315933322
4350,0.5299962309556636
4351,0.5521604634540548
4352,0.11938828821629589
4353,0.5121733688985082
4354,0.242247153944428
4355,0.13973085026679852
4356,0.09289406825337983
4357,0.1322145737677112
4358,0.11328710926198389
4359,0.21718494139823408
4360,0.25975550891360094
4361,0.15623985741487165
4362,0.0796190917255627
4363,0.556216530977561
4364,0.2840807606436411
4365,0.808343964768349
4366,0.17868490204373177
4367,0.7066112810347752
4368,0.29727490713688837
4369,0.1754497838339465
4370,0.1583327496193313
4371,0.44155119767391326
4372,0.052571625292992696
4373,0.5139774859993569
4374,0.5981137073235355
4375,0.23424588930852716
4376,0.2359462789617095
4377,0.1430626268936589
4378,0.0838539651058645
4379,0.36100278127284685
4380,0.1462097086704072
4381,0.2461250090582392
4382,0.23348519918264557
4383,0.10147929648765092
4384,0.1843920392640577
4385,0.05065164273138989
4386,0.21484323094158128
4387,0.21259878186861206
4388,0.5837393497034217
4389,0.46631579330124756
4390,0.10140361237703793
4391,0.33830371670533427
4392,0.26220984702804456
4393,0.4058297440534096
4394,0.11099066483164693
4395,0.18686195400475059
4396,0.1573874191024808
4397,0.5340831604415522
4398,0.33066030436802724
4399,0.3626060237904567
4400,0.23008261399931654
4401,0.5232042010270535
4402,0.49296738207597657
4403,0.5362552408624713
4404,0.8685781518912915
4405,0.818096718361114
4406,0.10411685401724023
4407,0.3658181310178066
4408,0.7509248896680499
4409,0.08147683457343236
4410,0.20771092612838607
4411,0.30332323777700854
4412,0.0900271225310636
4413,0.27587423754981993
4414,0.8545368193857317
4415,0.10581033157565915
4416,0.10797118492027807
4417,0.6370354603776301
4418,0.5847388544111304
4419,0.31158559765244487
4420,0.18056228777112693
4421,0.20456372296519598
4422,0.24761757185084668
4423,0.5165956464833609
4424,0.5680958560843381
4425,0.16952757353823078
4426,0.19987920021533792
4427,0.16058934347095907
4428,0.0913856737496657
4429,0.34394868278133695
4430,0.08956446840751586
4431,0.1730763676862788
4432,0.1322021269899562
4433,0.25773247285876366
4434,0.5847774482737533
4435,0.29148444605316176
4436,0.5056106498785459
4437,0.3175029895265857
4438,0.3592749684120134
4439,0.1664890822258198
4440,0.28383426040121
4441,0.12491429878616478
4442,0.10812013715733927
4443,0.321738867978781
4444,0.19623069770160043
4445,0.4591090124916775
4446,0.16138134547026337
4447,0.08131104809111199
4448,0.837503225707291
4449,0.08659430585009048
4450,0.3660717049686188
4451,0.27378723899803886
4452,0.6278104784957524
4453,0.3317908319195584
4454,0.661747807445814
4455,0.11319181831996444
4456,0.5984188930812951
4457,0.7853507450935192
4458,0.4301970920479487
4459,0.6023028181656174
4460,0.6888606580741011
4461,0.08861270718713622
4462,0.22369888720217457
4463,0.18920534027368963
4464,0.21491823789743456
4465,0.29601132701864
4466,0.6058147995138388
4467,0.39569979861474697
4468,0.1638191931857
4469,0.06618068302092016
4470,0.1531423200186228
4471,0.1371375633034465
4472,0.4008873735332224
4473,0.19071895649777712
4474,0.42555771584134794
4475,0.12273960827440726
4476,0.2608073757155828
4477,0.18944217743338906
4478,0.12375591576527427
4479,0.12864295694853745
4480,0.12865431128719398
4481,0.722769703177474
4482,0.8421562062626752
4483,0.21319698690001018
4484,0.38789422604267854
4485,0.6536357261247823
4486,0.4096092964731435
4487,0.42574826254999837
4488,0.3950037892622498
4489,0.3192215579768978
4490,0.4560657123095968
4491,0.23489333658996023
4492,0.18675328140814096
4493,0.41239408174028586
4494,0.09101349808156324
4495,0.37881558787864744
4496,0.8060810144240897
4497,0.22039409418831493
4498,0.18096050233230684
4499,0.4012250398637751
4500,0.6135967504221981
4501,0.3540757769807826
4502,0.07184723933746096
4503,0.09270796057663293
4504,0.6302272579766494
4505,0.8185341007624601
4506,0.7490220328054321
4507,0.10144205901431301
4508,0.31755389529158523
4509,0.34298311534697484
4510,0.34814360190226507
4511,0.0955931800432012
4512,0.6933875039913223
4513,0.48136647409533007
4514,0.5756817582403203
4515,0.14939460334389665
4516,0.5189497615228614
4517,0.20297379679259475
4518,0.13695381144597138
4519,0.08180790569747051
4520,0.3760636933836832
4521,0.5380010084720058
